iso3,year,indicator,domain,direction,value,z
CZE,2022,gdp_pc,Material,up,48390.661678675,0.00031098653595870767
CZE,2022,household_cons,Material,up,9648.55393779197,-1.1120230638678896
CZE,2022,broadband,Material,up,37.7136856539825,1.2260373422841149
CZE,2022,life_expectancy,Health,up,78.9292682926829,-0.03073287020838394
CZE,2022,infant_mort,Health,down,2.2,1.0510818305743757
CZE,2022,maternal_mort,Health,down,3.0,1.0475332035875897
CZE,2022,child_mort,Health,down,2.7,1.045286017747526
CZE,2022,schooling,Knowledge,up,12.93,1.1643068631751403
CZE,2022,tertiary_attain,Knowledge,up,22.2876637269128,-0.2681455318117342
CZE,2022,internet_users,Knowledge,up,84.54009378,0.8748478745130576
CZE,2022,research_dev,Knowledge,up,1.89089,-0.11245330483626483
CZE,2022,homicides,Safety,down,0.81512474266184,0.4407421796871484
CZE,2022,suicide,Safety,down,13.33,0.3038304520245461
CZE,2022,road_deaths,Safety,down,5.9,0.6460981567775527
CZE,2022,political_stability,Safety,up,0.9957469,0.14506551792591307
CZE,2022,gini,Equality,down,25.9,1.3025560257169273
CZE,2022,gdi,Equality,up,0.987,0.46323909560716686
CZE,2022,top_10_income,Equality,down,21.8,1.1290944481303486
CZE,2022,vdem_libdem,Freedom,up,0.784,0.16362108393839697
CZE,2022,press_freedom,Freedom,down,23.38,-0.7187800923819305
CZE,2022,corruption,Freedom,up,56.0,-1.3298803459331447
CZE,2022,civil_liberties,Freedom,up,0.95,0.34711340616523484
CZE,2022,work_hours,Work,down,1779.41,-0.18099051503603936
CZE,2022,unemployment,Work,down,2.224,1.2475556124117577
CZE,2022,employment,Work,up,58.533,0.16644142707702128
CZE,2022,pm25,Environment,down,12.8501106624388,0.2955035806838914
CZE,2022,co2_pc,Environment,down,8.904502,0.1209732931807185
CZE,2022,renewable,Environment,up,5.5218544,-0.32161128839181763
CZE,2022,protected_areas,Environment,up,22.2,-0.011379121854233178
CZE,2022,life_eval,Wellbeing,up,6.845,0.15522731886379185
CZE,2022,adolescent_fert,Wellbeing,down,6.913,0.5314090883682298
CZE,2023,gdp_pc,Material,up,47558.4106763314,-0.048491373656720335
CZE,2023,household_cons,Material,up,9232.34527194192,-1.1605011940027836
CZE,2023,broadband,Material,up,37.9099783935119,1.2384416202451567
CZE,2023,life_expectancy,Health,up,79.8268292682927,0.24771150949369053
CZE,2023,infant_mort,Health,down,2.1,1.0957049978374334
CZE,2023,maternal_mort,Health,down,3.0,1.0475332035875897
CZE,2023,child_mort,Health,down,2.6,1.0819249090912537
CZE,2023,schooling,Knowledge,up,12.93,1.1643068631751403
CZE,2023,tertiary_attain,Knowledge,up,21.9581005821149,-0.3111490978852066
CZE,2023,internet_users,Knowledge,up,85.99404818,0.9157883460249407
CZE,2023,research_dev,Knowledge,up,1.83369,-0.17373602743804709
CZE,2023,homicides,Safety,down,0.767827757917044,0.46186195319816176
CZE,2023,suicide,Safety,down,13.33,0.3038304520245461
CZE,2023,road_deaths,Safety,down,5.9,0.6460981567775527
CZE,2023,political_stability,Safety,up,1.0704669,0.2940728738574543
CZE,2023,gini,Equality,down,25.7,1.3484793920891434
CZE,2023,gdi,Equality,up,0.987,0.46323909560716686
CZE,2023,top_10_income,Equality,down,21.5,1.2447513997117194
CZE,2023,vdem_libdem,Freedom,up,0.796,0.24940850207811904
CZE,2023,press_freedom,Freedom,down,23.38,-0.7187800923819305
CZE,2023,corruption,Freedom,up,57.0,-1.2511589662675338
CZE,2023,civil_liberties,Freedom,up,0.951,0.3650775998708259
CZE,2023,work_hours,Work,down,1774.15,-0.1612242993512067
CZE,2023,unemployment,Work,down,2.579,1.1527073051859618
CZE,2023,employment,Work,up,58.875,0.22038600865027672
CZE,2023,pm25,Environment,down,12.7487592084261,0.31053139777722316
CZE,2023,co2_pc,Environment,down,7.6997585,0.44323751968635244
CZE,2023,renewable,Environment,up,5.989013,-0.29177682487131634
CZE,2023,protected_areas,Environment,up,22.2,-0.011379121854233178
CZE,2023,life_eval,Wellbeing,up,6.822,0.12382980643326691
CZE,2023,adolescent_fert,Wellbeing,down,5.979,0.6236693193181733
DEU,1990,gdp_pc,Material,up,42355.2860956177,-0.353597356347428
DEU,1990,household_cons,Material,up,17061.1110639047,-0.24864145152661246
DEU,1990,broadband,Material,up,0.323971739981797,-1.13672149120619
DEU,1990,life_expectancy,Health,up,75.0856341463415,-1.22311796131892
DEU,1990,infant_mort,Health,down,7.0,-1.0908301980523938
DEU,1990,maternal_mort,Health,down,12.0,-0.48251529425394935
DEU,1990,child_mort,Health,down,8.5,-1.0797696801886818
DEU,1990,schooling,Knowledge,up,8.96,-2.0104060223632314
DEU,1990,tertiary_attain,Knowledge,up,24.1829490661621,-0.020836238885574357
DEU,1990,internet_users,Knowledge,up,0.126,-1.5020855434824147
DEU,1990,research_dev,Knowledge,up,2.13663,0.1508266995721615
DEU,1990,homicides,Safety,down,1.16801384915652,0.28316473486934657
DEU,1990,suicide,Safety,down,14.42,0.15946476352520275
DEU,1990,road_deaths,Safety,down,9.6,-0.0781305052111345
DEU,1990,political_stability,Safety,up,1.2778169,0.7075722749870722
DEU,1990,gini,Equality,down,29.3,0.5218587973892517
DEU,1990,gdi,Equality,up,0.924,-2.287500426515565
DEU,1990,top_10_income,Equality,down,23.0,0.6664666418048668
DEU,1990,vdem_libdem,Freedom,up,0.853,0.6568987382417981
DEU,1990,press_freedom,Freedom,down,10.24,0.7338535302710906
DEU,1990,corruption,Freedom,up,79.0,0.48071138637590605
DEU,1990,civil_liberties,Freedom,up,0.967,0.6525046991602831
DEU,1990,work_hours,Work,down,1582.58,0.5586642821589457
DEU,1990,unemployment,Work,down,5.316,0.4214402153915833
DEU,1990,employment,Work,up,56.43,-0.16527042979010365
DEU,1990,pm25,Environment,down,22.3645910673618,-1.1152494534596085
DEU,1990,co2_pc,Environment,down,13.233256,-1.0369516589299737
DEU,1990,renewable,Environment,up,0.51950365,-0.6410797750420195
DEU,1990,protected_areas,Environment,up,37.9,1.5124191664494266
DEU,1990,life_eval,Wellbeing,up,6.572,-0.2174475025941825
DEU,1990,adolescent_fert,Wellbeing,down,21.241,-0.8839063174677356
DEU,1991,gdp_pc,Material,up,44195.7164731544,-0.24567637344543058
DEU,1991,household_cons,Material,up,17676.1162843917,-0.17700838484954975
DEU,1991,broadband,Material,up,0.323971739981797,-1.13672149120619
DEU,1991,life_expectancy,Health,up,75.319512195122,-1.15056352770579
DEU,1991,infant_mort,Health,down,6.6,-0.9123375290001627
DEU,1991,maternal_mort,Health,down,11.0,-0.31250990560488945
DEU,1991,child_mort,Health,down,8.0,-0.8965752234700431
DEU,1991,schooling,Knowledge,up,9.154,-1.8552689191404503
DEU,1991,tertiary_attain,Knowledge,up,24.1829490661621,-0.020836238885574357
DEU,1991,internet_users,Knowledge,up,0.25,-1.4985939494768024
DEU,1991,research_dev,Knowledge,up,2.13663,0.1508266995721615
DEU,1991,homicides,Safety,down,1.40343106642978,0.17804263593995712
DEU,1991,suicide,Safety,down,14.42,0.15946476352520275
DEU,1991,road_deaths,Safety,down,9.6,-0.0781305052111345
DEU,1991,political_stability,Safety,up,1.2778169,0.7075722749870722
DEU,1991,gini,Equality,down,29.3,0.5218587973892517
DEU,1991,gdi,Equality,up,0.937,-1.7198875092521433
DEU,1991,top_10_income,Equality,down,23.0,0.6664666418048668
DEU,1991,vdem_libdem,Freedom,up,0.853,0.6568987382417981
DEU,1991,press_freedom,Freedom,down,10.24,0.7338535302710906
DEU,1991,corruption,Freedom,up,79.0,0.48071138637590605
DEU,1991,civil_liberties,Freedom,up,0.967,0.6525046991602831
DEU,1991,work_hours,Work,down,1553.5,0.6679421437777543
DEU,1991,unemployment,Work,down,5.316,0.4214402153915833
DEU,1991,employment,Work,up,56.43,-0.16527042979010365
DEU,1991,pm25,Environment,down,22.2286135095751,-1.0950874746589845
DEU,1991,co2_pc,Environment,down,12.663626,-0.8845778371625982
DEU,1991,renewable,Environment,up,0.5022456,-0.6421819374835543
DEU,1991,protected_areas,Environment,up,37.9,1.5124191664494266
DEU,1991,life_eval,Wellbeing,up,6.572,-0.2174475025941825
DEU,1991,adolescent_fert,Wellbeing,down,19.335,-0.6956322273279151
DEU,1992,gdp_pc,Material,up,44744.1399691155,-0.21351737223947972
DEU,1992,household_cons,Material,up,18049.7770372891,-0.13348604595671018
DEU,1992,broadband,Material,up,0.323971739981797,-1.13672149120619
DEU,1992,life_expectancy,Health,up,75.819512195122,-0.9954518487956732
DEU,1992,infant_mort,Health,down,6.2,-0.7338448599479322
DEU,1992,maternal_mort,Health,down,10.0,-0.14250451695582955
DEU,1992,child_mort,Health,down,7.6,-0.7500196580951322
DEU,1992,schooling,Knowledge,up,9.348,-1.7001318159176677
DEU,1992,tertiary_attain,Knowledge,up,24.1829490661621,-0.020836238885574357
DEU,1992,internet_users,Knowledge,up,0.435,-1.4933847164845582
DEU,1992,research_dev,Knowledge,up,2.13663,0.1508266995721615
DEU,1992,homicides,Safety,down,1.43077958781143,0.16583055560210627
DEU,1992,suicide,Safety,down,14.42,0.15946476352520275
DEU,1992,road_deaths,Safety,down,9.6,-0.0781305052111345
DEU,1992,political_stability,Safety,up,1.2778169,0.7075722749870722
DEU,1992,gini,Equality,down,29.0,0.5907438469475761
DEU,1992,gdi,Equality,up,0.946,-1.3269247203774714
DEU,1992,top_10_income,Equality,down,23.1,0.627914324611076
DEU,1992,vdem_libdem,Freedom,up,0.853,0.6568987382417981
DEU,1992,press_freedom,Freedom,down,10.24,0.7338535302710906
DEU,1992,corruption,Freedom,up,79.0,0.48071138637590605
DEU,1992,civil_liberties,Freedom,up,0.967,0.6525046991602831
DEU,1992,work_hours,Work,down,1564.87,0.6252155520787913
DEU,1992,unemployment,Work,down,6.323,0.15239163686657803
DEU,1992,employment,Work,up,55.34,-0.3371990669680231
DEU,1992,pm25,Environment,down,21.860513054828,-1.0405076330592922
DEU,1992,co2_pc,Environment,down,11.978324,-0.7012622027949807
DEU,1992,renewable,Environment,up,0.5920196,-0.6364486402091608
DEU,1992,protected_areas,Environment,up,37.9,1.5124191664494266
DEU,1992,life_eval,Wellbeing,up,6.572,-0.2174475025941825
DEU,1992,adolescent_fert,Wellbeing,down,17.013,-0.46626578592987555
DEU,1993,gdp_pc,Material,up,44018.4380932542,-0.2560717990152427
DEU,1993,household_cons,Material,up,17976.5285611124,-0.1420177019543677
DEU,1993,broadband,Material,up,0.323971739981797,-1.13672149120619
DEU,1993,life_expectancy,Health,up,75.8707317073171,-0.9795623597365937
DEU,1993,infant_mort,Health,down,5.8,-0.5553521908957013
DEU,1993,maternal_mort,Health,down,9.0,0.02750087169323033
DEU,1993,child_mort,Health,down,7.2,-0.6034640927202214
DEU,1993,schooling,Knowledge,up,9.542,-1.5449947126948864
DEU,1993,tertiary_attain,Knowledge,up,24.1829490661621,-0.020836238885574357
DEU,1993,internet_users,Knowledge,up,0.464,-1.492568134015504
DEU,1993,research_dev,Knowledge,up,2.13663,0.1508266995721615
DEU,1993,homicides,Safety,down,1.65425621686023,0.06604035087801532
DEU,1993,suicide,Safety,down,14.42,0.15946476352520275
DEU,1993,road_deaths,Safety,down,9.6,-0.0781305052111345
DEU,1993,political_stability,Safety,up,1.2778169,0.7075722749870722
DEU,1993,gini,Equality,down,28.4,0.728513946064225
DEU,1993,gdi,Equality,up,0.944,-1.414249784571844
DEU,1993,top_10_income,Equality,down,22.7,0.7821235933862376
DEU,1993,vdem_libdem,Freedom,up,0.853,0.6568987382417981
DEU,1993,press_freedom,Freedom,down,10.24,0.7338535302710906
DEU,1993,corruption,Freedom,up,79.0,0.48071138637590605
DEU,1993,civil_liberties,Freedom,up,0.967,0.6525046991602831
DEU,1993,work_hours,Work,down,1538.69,0.7235956902211709
DEU,1993,unemployment,Work,down,7.675,-0.2088334655820881
DEU,1993,employment,Work,up,54.055,-0.539885579604379
DEU,1993,pm25,Environment,down,21.4924126000809,-0.9859277914595999
DEU,1993,co2_pc,Environment,down,11.773517,-0.6464771224538629
DEU,1993,renewable,Environment,up,0.6190423,-0.6347228713645426
DEU,1993,protected_areas,Environment,up,37.9,1.5124191664494266
DEU,1993,life_eval,Wellbeing,up,6.572,-0.2174475025941825
DEU,1993,adolescent_fert,Wellbeing,down,15.046,-0.27196613466805625
DEU,1994,gdp_pc,Material,up,45005.1589836478,-0.19821148023277446
DEU,1994,household_cons,Material,up,18190.1987708678,-0.1171303483637914
DEU,1994,broadband,Material,up,0.323971739981797,-1.13672149120619
DEU,1994,life_expectancy,Health,up,76.2707317073171,-0.855473016608503
DEU,1994,infant_mort,Health,down,5.5,-0.42148268910652825
DEU,1994,maternal_mort,Health,down,9.0,0.02750087169323033
DEU,1994,child_mort,Health,down,6.8,-0.4569085273453104
DEU,1994,schooling,Knowledge,up,9.736,-1.3898576094721038
DEU,1994,tertiary_attain,Knowledge,up,24.1829490661621,-0.020836238885574357
DEU,1994,internet_users,Knowledge,up,0.923,-1.4796436045915036
DEU,1994,research_dev,Knowledge,up,2.13663,0.1508266995721615
DEU,1994,homicides,Safety,down,2.38340932371506,-0.2595522541203425
DEU,1994,suicide,Safety,down,14.42,0.15946476352520275
DEU,1994,road_deaths,Safety,down,9.6,-0.0781305052111345
DEU,1994,political_stability,Safety,up,1.2778169,0.7075722749870722
DEU,1994,gini,Equality,down,29.1,0.5677821637614677
DEU,1994,gdi,Equality,up,0.945,-1.3705872524746576
DEU,1994,top_10_income,Equality,down,22.9,0.7050189589986575
DEU,1994,vdem_libdem,Freedom,up,0.853,0.6568987382417981
DEU,1994,press_freedom,Freedom,down,10.24,0.7338535302710906
DEU,1994,corruption,Freedom,up,79.0,0.48071138637590605
DEU,1994,civil_liberties,Freedom,up,0.967,0.6525046991602831
DEU,1994,work_hours,Work,down,1534.25,0.7402804806471515
DEU,1994,unemployment,Work,down,8.727,-0.48990506896670133
DEU,1994,employment,Work,up,53.562,-0.6176477980710899
DEU,1994,pm25,Environment,down,21.1243121453338,-0.9313479498599075
DEU,1994,co2_pc,Environment,down,11.534621,-0.5825733664632391
DEU,1994,renewable,Environment,up,0.6893306,-0.6302340024402243
DEU,1994,protected_areas,Environment,up,37.9,1.5124191664494266
DEU,1994,life_eval,Wellbeing,up,6.572,-0.2174475025941825
DEU,1994,adolescent_fert,Wellbeing,down,13.401,-0.10947354375514708
DEU,1995,gdp_pc,Material,up,45548.4181139802,-0.16635531222362201
DEU,1995,household_cons,Material,up,18362.7149103171,-0.09703643743689641
DEU,1995,broadband,Material,up,0.323971739981797,-1.13672149120619
DEU,1995,life_expectancy,Health,up,76.4219512195122,-0.8085611917674019
DEU,1995,infant_mort,Health,down,5.3,-0.3322363545804128
DEU,1995,maternal_mort,Health,down,8.0,0.1975062603422902
DEU,1995,child_mort,Health,down,6.5,-0.3469918533141273
DEU,1995,schooling,Knowledge,up,9.93,-1.2347205062493227
DEU,1995,tertiary_attain,Knowledge,up,24.1829490661621,-0.020836238885574357
DEU,1995,internet_users,Knowledge,up,1.84,-1.4538227037596776
DEU,1995,research_dev,Knowledge,up,2.13663,0.1508266995721615
DEU,1995,homicides,Safety,down,2.47744783321797,-0.30154376864777244
DEU,1995,suicide,Safety,down,14.42,0.15946476352520275
DEU,1995,road_deaths,Safety,down,9.6,-0.0781305052111345
DEU,1995,political_stability,Safety,up,1.2778169,0.7075722749870722
DEU,1995,gini,Equality,down,28.7,0.6596288965059005
DEU,1995,gdi,Equality,up,0.946,-1.3269247203774714
DEU,1995,top_10_income,Equality,down,22.8,0.7435712761924469
DEU,1995,vdem_libdem,Freedom,up,0.853,0.6568987382417981
DEU,1995,press_freedom,Freedom,down,10.24,0.7338535302710906
DEU,1995,corruption,Freedom,up,79.0,0.48071138637590605
DEU,1995,civil_liberties,Freedom,up,0.967,0.6525046991602831
DEU,1995,work_hours,Work,down,1528.9,0.7603849015433213
DEU,1995,unemployment,Work,down,8.158,-0.33788059907521356
DEU,1995,employment,Work,up,53.501,-0.6272694924452671
DEU,1995,pm25,Environment,down,21.2204574845062,-0.9456038338581588
DEU,1995,co2_pc,Environment,down,11.459825,-0.5625657257615336
DEU,1995,renewable,Environment,up,0.7484026,-0.6264614476181938
DEU,1995,protected_areas,Environment,up,37.9,1.5124191664494266
DEU,1995,life_eval,Wellbeing,up,6.572,-0.2174475025941825
DEU,1995,adolescent_fert,Wellbeing,down,12.536,-0.024029111451398452
DEU,1996,gdp_pc,Material,up,45888.1269604813,-0.14643512775895812
DEU,1996,household_cons,Material,up,18612.9384780315,-0.06789151164900692
DEU,1996,broadband,Material,up,0.323971739981797,-1.13672149120619
DEU,1996,life_expectancy,Health,up,76.6731707317073,-0.7306270311442749
DEU,1996,infant_mort,Health,down,5.0,-0.19836685279123978
DEU,1996,maternal_mort,Health,down,8.0,0.1975062603422902
DEU,1996,child_mort,Health,down,6.2,-0.23707517928294422
DEU,1996,schooling,Knowledge,up,10.062,-1.1291633019946465
DEU,1996,tertiary_attain,Knowledge,up,24.1829490661621,-0.020836238885574357
DEU,1996,internet_users,Knowledge,up,3.05,-1.4197515041887838
DEU,1996,research_dev,Knowledge,up,2.13663,0.1508266995721615
DEU,1996,homicides,Safety,down,2.33761906350592,-0.23910528630948633
DEU,1996,suicide,Safety,down,14.42,0.15946476352520275
DEU,1996,road_deaths,Safety,down,9.6,-0.0781305052111345
DEU,1996,political_stability,Safety,up,1.2778169,0.7075722749870722
DEU,1996,gini,Equality,down,28.3,0.7514756292503326
DEU,1996,gdi,Equality,up,0.946,-1.3269247203774714
DEU,1996,top_10_income,Equality,down,22.6,0.820675910580027
DEU,1996,vdem_libdem,Freedom,up,0.854,0.6640476897534416
DEU,1996,press_freedom,Freedom,down,10.24,0.7338535302710906
DEU,1996,corruption,Freedom,up,79.0,0.48071138637590605
DEU,1996,civil_liberties,Freedom,up,0.967,0.6525046991602831
DEU,1996,work_hours,Work,down,1515.5,0.8107398996757852
DEU,1996,unemployment,Work,down,8.822,-0.5152870103369845
DEU,1996,employment,Work,up,52.893,-0.7231709707977212
DEU,1996,pm25,Environment,down,20.3881112358396,-0.8221882666605228
DEU,1996,co2_pc,Environment,down,11.666093,-0.61774161795175
DEU,1996,renewable,Environment,up,0.6815351,-0.6307318516939341
DEU,1996,protected_areas,Environment,up,37.9,1.5124191664494266
DEU,1996,life_eval,Wellbeing,up,6.572,-0.2174475025941825
DEU,1996,adolescent_fert,Wellbeing,down,12.654,-0.03568511493329714
DEU,1997,gdp_pc,Material,up,46670.7053500672,-0.10054551952775065
DEU,1997,household_cons,Material,up,18754.9696957994,-0.05134834851205721
DEU,1997,broadband,Material,up,0.323971739981797,-1.13672149120619
DEU,1997,life_expectancy,Health,up,77.0731707317073,-0.606537688016184
DEU,1997,infant_mort,Health,down,4.8,-0.1091205182651243
DEU,1997,maternal_mort,Health,down,8.0,0.1975062603422902
DEU,1997,child_mort,Health,down,5.9,-0.12715850525176112
DEU,1997,schooling,Knowledge,up,10.193999999999999,-1.0236060977399704
DEU,1997,tertiary_attain,Knowledge,up,24.1829490661621,-0.020836238885574357
DEU,1997,internet_users,Knowledge,up,6.71,-1.3166931649908737
DEU,1997,research_dev,Knowledge,up,2.18161,0.19901720416356333
DEU,1997,homicides,Safety,down,2.1847407558703,-0.17083972457372307
DEU,1997,suicide,Safety,down,14.42,0.15946476352520275
DEU,1997,road_deaths,Safety,down,9.6,-0.0781305052111345
DEU,1997,political_stability,Safety,up,1.26713725,0.6862748123428769
DEU,1997,gini,Equality,down,28.2,0.774437312436441
DEU,1997,gdi,Equality,up,0.946,-1.3269247203774714
DEU,1997,top_10_income,Equality,down,22.3,0.9363328621613978
DEU,1997,vdem_libdem,Freedom,up,0.854,0.6640476897534416
DEU,1997,press_freedom,Freedom,down,10.24,0.7338535302710906
DEU,1997,corruption,Freedom,up,79.0,0.48071138637590605
DEU,1997,civil_liberties,Freedom,up,0.967,0.6525046991602831
DEU,1997,work_hours,Work,down,1506.16,0.8458380849412482
DEU,1997,unemployment,Work,down,9.861,-0.7928852954288224
DEU,1997,employment,Work,up,52.49,-0.7867372467451538
DEU,1997,pm25,Environment,down,20.0200107810924,-0.7676084250608157
DEU,1997,co2_pc,Environment,down,11.306132,-0.5214534427200974
DEU,1997,renewable,Environment,up,0.7374508,-0.6271608697792839
DEU,1997,protected_areas,Environment,up,37.9,1.5124191664494266
